period,pair,repeat,classifier_group,decision_days,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,selected_tau_days,fallback_days,fallback_day_rate,selected_blocks,mean_selected_tau,mean_threshold_quantile,tau_switches,aggressive_day_rate,counterfactual_hit_rate,ensemble_mode_hit_rate,branch_divergence_rate,mean_counterfactual_regret,stronger_single_model,stronger_single_cumulative_return,causal_single_cumulative_return,stronger_single_sharpe,causal_single_sharpe,stronger_single_calmar,causal_single_calmar,stronger_single_max_drawdown,causal_single_max_drawdown,causal_single_model_sequence,delta_sharpe_vs_stronger,delta_sharpe_vs_causal_single,selected_day_rate,mean_holding_dispersion_path,sd_holding_dispersion_path,mean_vote_margin,selected_agent_switch_rate,mode_gap_positive_rate,mode_gap_negative_rate,mode_gap_balance,mean_mode_gap_on_diverged_days,selected_block_rate,selected_block_win_rate,realized_block_advantage_mean,historical_policy_advantage_mean,supported_selected_blocks,crossover_persistence_rate
2020,a2c_ppo,4,3,249,0.0258350110987362,0.0258350110987362,0.2503804953160116,0.081469413542423,-0.3171130118088221,0,249,1.0,0,,,0,0.0,0.7188755020080321,,0.4016064257028112,0.0002168589774595,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.3373395641224435,0.0,0.0,0.2273060657366419,0.0673641018525249,1.0,0.0080645161290322,0.5,0.5,1.0,2.542729053293688e-05,0.0,,,,0,
2020,a2c_ppo,4,4,249,0.113629380024979,0.113629380024979,0.4839375252530629,0.3636721999047009,-0.3124500032027612,249,0,0.0,4,0.2325301204819277,0.4851204819277108,2,0.5381526104417671,0.570281124497992,0.570281124497992,1.0,0.0003997713215326,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.1037825341853921,0.2335570299370513,1.0,0.2273060657366419,0.0673641018525249,0.3287435456110155,0.032258064516129,0.5100401606425703,0.4899598393574297,0.9799196787148594,-1.1831148165990208e-05,1.0,0.75,6.451887576953707e-05,-4.40087254176805e-05,1,1.0
2020,a2c_ppo,4,5,249,0.061447198277176,0.061447198277176,0.3444920253063414,0.1946266048425717,-0.3157183897179886,249,0,0.0,4,0.2325301204819277,0.5001807228915663,2,0.5381526104417671,0.6465863453815262,0.6465863453815262,0.6184738955823293,0.0002928423205306,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.2432280341321137,0.0941115299903297,1.0,0.2273060657366419,0.0673641018525249,0.2949576082106202,0.0241935483870967,0.525974025974026,0.474025974025974,0.948051948051948,0.0001238113951463,1.0,1.0,0.0001271330074716,-4.119369363280391e-05,0,
2020,a2c_ppo,5,1,249,0.0744513489539837,0.0744513489539837,0.3796510280384979,0.235650661745543,-0.3159394860277403,249,0,0.0,4,0.2325301204819277,0.490140562248996,2,0.5381526104417671,0.5622489959839357,0.5622489959839357,1.0,0.0004176221349721,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.2080690313999571,0.1292705327224863,1.0,0.2273060657366419,0.0673641018525249,0.2690763052208835,0.032258064516129,0.5020080321285141,0.4979919678714859,0.9959839357429718,-7.9371690956226e-05,1.0,0.75,3.119150491907924e-05,-4.963445014108284e-05,1,1.0
2020,a2c_ppo,5,2,249,0.0056327696695865,0.0056327696695865,0.189243503710567,0.0179956108417763,-0.3130079728391468,249,0,0.0,4,0.2449799196787148,0.5448795180722892,1,0.6024096385542169,0.5582329317269076,0.5582329317269076,1.0,0.0004699091394961,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.3984765557278881,-0.0611369916054445,1.0,0.2273060657366419,0.0673641018525249,0.5287817938420346,0.0483870967741935,0.5220883534136547,0.4779116465863454,0.9558232931726908,4.3218243834789706e-05,1.0,0.75,4.819568084279936e-05,-4.313039304444956e-05,1,0.0
2020,a2c_ppo,5,3,249,0.0258350110987362,0.0258350110987362,0.2503804953160116,0.081469413542423,-0.3171130118088221,0,249,1.0,0,,,0,0.0,0.8875502008032129,,0.0,9.968861016734085e-05,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.3373395641224435,0.0,0.0,0.2273060657366419,0.0673641018525249,1.0,0.0080645161290322,,,,,0.0,,,,0,
2020,a2c_ppo,5,4,249,0.0514321921353804,0.0514321921353804,0.3168734802034129,0.1646093506422659,-0.3124500032027612,249,0,0.0,4,0.2275100401606426,0.4801004016064256,2,0.5381526104417671,0.5823293172690763,0.5823293172690763,1.0,0.0004015534089711,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.2708465792350421,0.0664929848874013,1.0,0.2273060657366419,0.0673641018525249,0.3264486517498566,0.032258064516129,0.5220883534136547,0.4779116465863454,0.9558232931726908,1.6427522412769494e-05,1.0,1.0,0.0001024910960399,-3.4791699059093286e-05,1,0.0
2020,a2c_ppo,5,5,249,0.0218608228444558,0.0218608228444558,0.2348979495705623,0.0692415252212036,-0.3157183897179886,187,62,0.2489959839357429,3,0.2266844919786096,0.5381550802139038,2,0.2891566265060241,0.6024096385542169,0.5935828877005348,0.9598393574297188,0.0003480177185705,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.3528221098678927,-0.0154825457454493,0.751004016064257,0.2273060657366419,0.0673641018525249,0.3163766175814368,0.0241935483870967,0.5188284518828452,0.4811715481171548,0.9623430962343096,4.245490607646524e-05,0.75,1.0,0.0001069026004863,-4.748413390920031e-05,1,0.0
2020,a2c_ppo,6,1,249,0.0742570045799719,0.0742570045799719,0.3791485158364369,0.2355866599429927,-0.3152003793336205,249,0,0.0,4,0.2325301204819277,0.490140562248996,2,0.5381526104417671,0.5502008032128514,0.5502008032128514,1.0,0.0004141780706075,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.2085715436020181,0.1287680205204253,1.0,0.2273060657366419,0.0673641018525249,0.2550200803212851,0.0403225806451612,0.5140562248995983,0.4859437751004016,0.9718875502008032,-1.875351745166417e-05,1.0,0.5,3.042630416568908e-05,-5.422904528980648e-05,1,0.0
2020,a2c_ppo,6,2,249,0.0056327696695865,0.0056327696695865,0.189243503710567,0.0179956108417763,-0.3130079728391468,249,0,0.0,4,0.2449799196787148,0.5448795180722892,1,0.6024096385542169,0.5582329317269076,0.5582329317269076,1.0,0.0004699091394961,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.3984765557278881,-0.0611369916054445,1.0,0.2273060657366419,0.0673641018525249,0.5287817938420346,0.0483870967741935,0.5220883534136547,0.4779116465863454,0.9558232931726908,4.3218243834789706e-05,1.0,0.75,4.819568084279936e-05,-4.313039304444956e-05,1,0.0
2020,a2c_ppo,6,3,249,0.0258350110987362,0.0258350110987362,0.2503804953160116,0.081469413542423,-0.3171130118088221,0,249,1.0,0,,,0,0.0,0.6907630522088354,,0.751004016064257,0.0002392778959777,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.3373395641224435,0.0,0.0,0.2273060657366419,0.0673641018525249,1.0,0.0080645161290322,0.5882352941176471,0.4117647058823529,0.8235294117647058,0.0002070389667919,0.0,,,,0,
2020,a2c_ppo,6,4,249,0.0502500818146671,0.0502500818146671,0.3135595099500026,0.1608259923174265,-0.3124500032027612,249,0,0.0,4,0.2275100401606426,0.4801004016064256,2,0.5381526104417671,0.570281124497992,0.570281124497992,1.0,0.0003996650122807,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.2741605494884525,0.063179014633991,1.0,0.2273060657366419,0.0673641018525249,0.3218588640275387,0.032258064516129,0.5100401606425703,0.4899598393574297,0.9799196787148594,9.152075537010242e-06,1.0,1.0,9.594347076268658e-05,-3.5441665593615144e-05,1,0.0
2020,a2c_ppo,6,5,249,0.0218608228444558,0.0218608228444558,0.2348979495705623,0.0692415252212036,-0.3157183897179886,187,62,0.2489959839357429,3,0.2266844919786096,0.5381550802139038,2,0.2891566265060241,0.6305220883534136,0.6310160427807486,0.8835341365461847,0.0003191888737959,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.3528221098678927,-0.0154825457454493,0.751004016064257,0.2273060657366419,0.0673641018525249,0.3056671128960285,0.0241935483870967,0.509090909090909,0.4909090909090909,0.981818181818182,5.684280056494869e-05,0.75,1.0,0.0001069026004863,-4.748413390920031e-05,1,0.0
2020,a2c_ppo,7,1,249,0.0757386469232943,0.0757386469232943,0.3831012340085621,0.2397251697644538,-0.3159394860277403,249,0,0.0,4,0.2224096385542169,0.3914658634538152,3,0.5381526104417671,0.5582329317269076,0.5582329317269076,1.0,0.0004175966807621,ppo,0.1324662967955678,0.0258350110987362,0.5877200594384551,0.2503804953160116,0.6488797107757548,0.081469413542423,-0.2041461531247456,-0.3171130118088221,a2c;ppo;a2c;a2c,-0.2046188254298929,0.1327207386925505,1.0,0.2273060657366419,0.0673641018525249,0.2710843373493976,0.0241935483870967,0.4979919678714859,0.5020080321285141,0.9959839357429718,-8.309839832232278e-05,1.0,0.75,1.824815783362431e-05,-5.145655579068388e-05,1,1.0
