repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,stronger_model,stronger_sharpe,delta_sharpe
20,patchtst_itransformer,5,0.24,1,0.0998230611487864,0.0998230611487864,0.5118266775096305,0.4285102565068206,-0.2329537266214714,itransformer,0.3224354413300166,0.1893912361796139
21,patchtst_itransformer,5,0.24,1,0.0993211500145931,0.0993211500145931,0.5099301280788217,0.4261491129768477,-0.2330666590405157,itransformer,0.3224354413300166,0.18749468674880504
22,patchtst_itransformer,5,0.24,1,0.0993211500145931,0.0993211500145931,0.5099301280788217,0.4261491129768477,-0.2330666590405157,itransformer,0.3224354413300166,0.18749468674880504
23,patchtst_itransformer,5,0.24,1,0.0961678040429596,0.0961678040429596,0.4969656063072614,0.4072967017663574,-0.236112405590079,itransformer,0.3224354413300166,0.17453016497724477
24,patchtst_itransformer,5,0.24,1,0.100308877250147,0.100308877250147,0.5138780748938225,0.4321560397040755,-0.2321126353315225,itransformer,0.3224354413300166,0.19144263356380592
25,patchtst_itransformer,5,0.24,1,0.0993211500145931,0.0993211500145931,0.5099301280788217,0.4261491129768477,-0.2330666590405157,itransformer,0.3224354413300166,0.18749468674880504
26,patchtst_itransformer,5,0.24,1,0.0998230611487864,0.0998230611487864,0.5118266775096305,0.4285102565068206,-0.2329537266214714,itransformer,0.3224354413300166,0.1893912361796139
27,patchtst_itransformer,5,0.24,1,0.0998230611487864,0.0998230611487864,0.5118266775096305,0.4285102565068206,-0.2329537266214714,itransformer,0.3224354413300166,0.1893912361796139
28,patchtst_itransformer,5,0.24,1,0.0998230611487864,0.0998230611487864,0.5118266775096305,0.4285102565068206,-0.2329537266214714,itransformer,0.3224354413300166,0.1893912361796139
29,patchtst_itransformer,5,0.24,1,0.0881233748117971,0.0881233748117971,0.4689006578500422,0.3781037372508865,-0.2330666590405157,itransformer,0.3224354413300166,0.1464652165200256
