repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,component_cumulative_return,component_sharpe,component_calmar,component_max_drawdown,stronger_component,delta_sharpe,beats_stronger_component
11,ppo_sac,1,0.61,29,0.7337424348300001,0.9668723062286235,2.391951432905011,9.568420831539413,-0.10104826316183968,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4244434061954514,True
12,ppo_sac,1,0.61,29,0.7337424348300001,0.9668723062286235,2.391951432905011,9.568420831539413,-0.10104826316183968,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4244434061954514,True
13,ppo_sac,1,0.61,29,0.7391619727500001,0.9744329016100033,2.4066553776147592,9.604062084680022,-0.10146049588375483,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4391473509051995,True
14,ppo_sac,1,0.61,29,0.7337424348300001,0.9668723062286235,2.391951432905011,9.568420831539413,-0.10104826316183968,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4244434061954514,True
15,ppo_sac,1,0.61,29,0.7397426816400001,0.975243347687138,2.4268546228428187,9.762921307036,-0.09989257487759262,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.459346596133259,True
16,ppo_sac,1,0.61,29,0.7303931377699999,0.9622025339815465,2.4138485758344057,9.583964772035472,-0.10039712758430674,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.446340549124846,True
17,ppo_sac,1,0.61,29,0.7391619727500001,0.9744329016100033,2.4066553776147592,9.604062084680022,-0.10146049588375483,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4391473509051995,True
18,ppo_sac,1,0.61,29,0.7337424348300001,0.9668723062286235,2.391951432905011,9.568420831539413,-0.10104826316183968,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4244434061954514,True
19,ppo_sac,1,0.61,29,0.7391619727500001,0.9744329016100033,2.4066553776147592,9.604062084680022,-0.10146049588375483,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4391473509051995,True
20,ppo_sac,1,0.61,29,0.7397426816400001,0.975243347687138,2.4268546228428187,9.762921307036,-0.09989257487759262,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.459346596133259,True
21,ppo_sac,1,0.61,29,0.7337424348300001,0.9668723062286235,2.391951432905011,9.568420831539413,-0.10104826316183968,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4244434061954514,True
