repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,component_cumulative_return,component_sharpe,component_calmar,component_max_drawdown,stronger_component,delta_sharpe,beats_stronger_component
2,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
3,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
4,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
5,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
6,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
7,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
8,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
9,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
10,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
11,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
12,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
13,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
14,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
15,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
16,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
17,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
18,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
19,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
20,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
21,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
22,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
23,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
24,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
25,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
26,a2c_ppo,2,0.33,1,0.16275745454184465,0.16275745454184465,0.6616900773862354,0.6987997810998735,-0.23290999645946242,0.13246629679556787,0.5877200594384551,0.6488797107757548,-0.2041461531247456,ppo,0.07397001794778035,True
