date,pair,strategy,metric,mean,sd,ci_low,ci_high,range_low,range_high
2020-09-08,a2c_sac,sac,sharpe,-0.13098336493976784,2.823006427041851e-17,-0.13098336493976784,-0.13098336493976784,-0.13098336493976787,-0.13098336493976787
2020-09-09,a2c_sac,sac,sharpe,-0.09289139381990368,5.646012854083702e-17,-0.0928913938199037,-0.09289139381990365,-0.09289139381990373,-0.09289139381990373
2020-09-10,a2c_sac,sac,sharpe,-0.14718151304801455,2.823006427041851e-17,-0.14718151304801455,-0.14718151304801455,-0.14718151304801458,-0.14718151304801458
2020-09-11,a2c_sac,sac,sharpe,-0.11649116658940128,0.0,-0.11649116658940128,-0.11649116658940128,-0.11649116658940128,-0.11649116658940128
2020-09-14,a2c_sac,sac,sharpe,-0.08674219610302356,1.4115032135209254e-17,-0.08674219610302356,-0.08674219610302356,-0.08674219610302354,-0.08674219610302354
2020-09-15,a2c_sac,sac,sharpe,-0.12528165233090024,5.646012854083702e-17,-0.12528165233090027,-0.12528165233090022,-0.1252816523309003,-0.1252816523309003
2020-09-16,a2c_sac,sac,sharpe,-0.09221111194977992,4.2345096405627763e-17,-0.09221111194977993,-0.0922111119497799,-0.09221111194977988,-0.09221111194977988
2020-09-17,a2c_sac,sac,sharpe,-0.08020952688285883,2.823006427041851e-17,-0.08020952688285884,-0.08020952688285882,-0.08020952688285886,-0.08020952688285886
2020-09-18,a2c_sac,sac,sharpe,-0.12385000008835735,4.2345096405627763e-17,-0.12385000008835736,-0.12385000008835734,-0.12385000008835739,-0.12385000008835739
2020-09-21,a2c_sac,sac,sharpe,-0.18918208999579106,8.469019281125553e-17,-0.1891820899957911,-0.18918208999579103,-0.18918208999579114,-0.18918208999579114
2020-09-22,a2c_sac,sac,sharpe,-0.16930509405831887,1.1292025708167404e-16,-0.16930509405831892,-0.1693050940583188,-0.16930509405831876,-0.16930509405831876
2020-09-23,a2c_sac,sac,sharpe,-0.24159368587712288,8.469019281125553e-17,-0.2415936858771229,-0.24159368587712285,-0.2415936858771228,-0.2415936858771228
2020-09-24,a2c_sac,sac,sharpe,-0.23854800713095442,8.469019281125553e-17,-0.23854800713095445,-0.2385480071309544,-0.2385480071309545,-0.2385480071309545
2020-09-25,a2c_sac,sac,sharpe,-0.18982606426661877,0.0,-0.18982606426661877,-0.18982606426661877,-0.18982606426661877,-0.18982606426661877
2020-09-28,a2c_sac,sac,sharpe,-0.12582574602724247,0.0,-0.12582574602724247,-0.12582574602724247,-0.12582574602724247,-0.12582574602724247
2020-09-29,a2c_sac,sac,sharpe,-0.14608304138750858,5.646012854083702e-17,-0.1460830413875086,-0.14608304138750855,-0.14608304138750863,-0.14608304138750863
2020-09-30,a2c_sac,sac,sharpe,-0.10926608399827278,2.823006427041851e-17,-0.1092660839982728,-0.10926608399827277,-0.10926608399827281,-0.10926608399827281
2020-10-01,a2c_sac,sac,sharpe,-0.09838477121002233,0.0,-0.09838477121002233,-0.09838477121002233,-0.09838477121002233,-0.09838477121002233
2020-10-02,a2c_sac,sac,sharpe,-0.09199965773269182,2.823006427041851e-17,-0.09199965773269184,-0.09199965773269181,-0.09199965773269185,-0.09199965773269185
2020-10-05,a2c_sac,sac,sharpe,-0.04491181873893347,0.0,-0.04491181873893347,-0.04491181873893347,-0.04491181873893347,-0.04491181873893347
2020-10-06,a2c_sac,sac,sharpe,-0.10866068847842744,7.057516067604627e-17,-0.10866068847842747,-0.10866068847842741,-0.10866068847842737,-0.10866068847842737
2020-10-07,a2c_sac,sac,sharpe,-0.06133302647174659,4.2345096405627763e-17,-0.061333026471746606,-0.06133302647174658,-0.06133302647174655,-0.06133302647174655
2020-10-08,a2c_sac,sac,sharpe,-0.029838769486102874,2.1172548202813882e-17,-0.02983876948610288,-0.029838769486102867,-0.029838769486102895,-0.029838769486102895
2020-10-09,a2c_sac,sac,sharpe,-0.00756527887245395,1.7643790169011568e-18,-0.007565278872453951,-0.007565278872453949,-0.007565278872453948,-0.007565278872453948
2020-10-12,a2c_sac,sac,sharpe,0.027405442668015253,7.057516067604627e-18,0.02740544266801525,0.027405442668015256,0.027405442668015246,0.027405442668015246
2020-10-13,a2c_sac,sac,sharpe,0.0043483013047108535,8.821895084505784e-19,0.0043483013047108535,0.0043483013047108535,0.004348301304710853,0.004348301304710853
2020-10-14,a2c_sac,sac,sharpe,0.0050737560591203506,0.0,0.0050737560591203506,0.0050737560591203506,0.0050737560591203506,0.0050737560591203506
2020-10-15,a2c_sac,sac,sharpe,0.02081032661369604,3.5287580338023136e-18,0.02081032661369604,0.02081032661369604,0.020810326613696035,0.020810326613696035
2020-10-16,a2c_sac,sac,sharpe,0.0568208829028365,3.528758033802313e-17,0.05682088290283649,0.05682088290283652,0.05682088290283654,0.05682088290283654
2020-10-19,a2c_sac,sac,sharpe,0.029824886350678512,1.7643790169011566e-17,0.029824886350678505,0.02982488635067852,0.02982488635067853,0.02982488635067853
2020-10-20,a2c_sac,sac,sharpe,0.04602693425661256,2.1172548202813882e-17,0.046026934256612556,0.04602693425661257,0.04602693425661254,0.04602693425661254
2020-10-21,a2c_sac,sac,sharpe,0.02427778198871418,7.057516067604627e-18,0.024277781988714178,0.024277781988714185,0.024277781988714175,0.024277781988714175
2020-10-22,a2c_sac,sac,sharpe,0.056685351048426195,2.1172548202813882e-17,0.05668535104842619,0.0566853510484262,0.056685351048426175,0.056685351048426175
2020-10-23,a2c_sac,sac,sharpe,0.04786850115649292,2.1172548202813882e-17,0.04786850115649291,0.047868501156492924,0.047868501156492896,0.047868501156492896
2020-10-26,a2c_sac,sac,sharpe,-0.019321107121447485,0.0,-0.019321107121447485,-0.019321107121447485,-0.019321107121447485,-0.019321107121447485
2020-10-27,a2c_sac,sac,sharpe,-0.07287146577468723,4.2345096405627763e-17,-0.07287146577468724,-0.07287146577468721,-0.07287146577468727,-0.07287146577468727
2020-10-28,a2c_sac,sac,sharpe,-0.1702420737959721,5.646012854083702e-17,-0.17024207379597212,-0.17024207379597206,-0.17024207379597214,-0.17024207379597214
2020-10-29,a2c_sac,sac,sharpe,-0.15008928365222332,0.0,-0.15008928365222332,-0.15008928365222332,-0.15008928365222332,-0.15008928365222332
2020-10-30,a2c_sac,sac,sharpe,-0.15021592581059068,0.0,-0.15021592581059068,-0.15021592581059068,-0.15021592581059068,-0.15021592581059068
2020-11-02,a2c_sac,sac,sharpe,-0.07772125683607238,4.2345096405627763e-17,-0.0777212568360724,-0.07772125683607237,-0.07772125683607242,-0.07772125683607242
2020-11-03,a2c_sac,sac,sharpe,-0.018766836609165186,3.5287580338023136e-18,-0.018766836609165186,-0.018766836609165186,-0.01876683660916519,-0.01876683660916519
2020-11-04,a2c_sac,sac,sharpe,-0.10778607897973783,7.057516067604627e-17,-0.10778607897973785,-0.1077860789797378,-0.1077860789797379,-0.1077860789797379
2020-11-05,a2c_sac,sac,sharpe,-0.027351981864846008,1.7643790169011566e-17,-0.027351981864846015,-0.027351981864846,-0.027351981864846026,-0.027351981864846026
2020-11-06,a2c_sac,sac,sharpe,-0.021879838935659215,7.057516067604627e-18,-0.02187983893565922,-0.021879838935659212,-0.02187983893565921,-0.02187983893565921
2020-11-09,a2c_sac,sac,sharpe,0.11522579587052163,0.0,0.11522579587052163,0.11522579587052163,0.11522579587052163,0.11522579587052163
2020-11-10,a2c_sac,sac,sharpe,0.17157302649226241,0.0,0.17157302649226241,0.17157302649226241,0.17157302649226241,0.17157302649226241
2020-11-11,a2c_sac,sac,sharpe,0.14187496229681062,8.469019281125553e-17,0.1418749622968106,0.14187496229681065,0.14187496229681054,0.14187496229681054
2020-11-12,a2c_sac,sac,sharpe,0.12351266597372525,5.646012854083702e-17,0.12351266597372522,0.12351266597372527,0.12351266597372519,0.12351266597372519
2020-11-13,a2c_sac,sac,sharpe,0.1839068771448033,8.469019281125553e-17,0.18390687714480328,0.18390687714480333,0.18390687714480322,0.18390687714480322
2020-11-16,a2c_sac,sac,sharpe,0.24537602496630734,8.469019281125553e-17,0.2453760249663073,0.24537602496630737,0.24537602496630725,0.24537602496630725
2020-11-17,a2c_sac,sac,sharpe,0.2371265997346343,1.1292025708167404e-16,0.23712659973463424,0.23712659973463435,0.23712659973463418,0.23712659973463418
2020-11-18,a2c_sac,sac,sharpe,0.21294121454497067,1.4115032135209253e-16,0.21294121454497061,0.21294121454497072,0.21294121454497053,0.21294121454497053
2020-11-19,a2c_sac,sac,sharpe,0.23002588969529006,1.1292025708167404e-16,0.23002588969529,0.23002588969529011,0.23002588969528995,0.23002588969528995
2020-11-20,a2c_sac,sac,sharpe,0.1998837019404255,1.4115032135209253e-16,0.19988370194042546,0.19988370194042557,0.19988370194042537,0.19988370194042537
2020-11-23,a2c_sac,sac,sharpe,0.2445723113427725,1.1292025708167404e-16,0.24457231134277244,0.24457231134277255,0.24457231134277238,0.24457231134277238
2020-11-24,a2c_sac,sac,sharpe,0.27781770757640367,2.2584051416334807e-16,0.27781770757640356,0.2778177075764038,0.2778177075764039,0.2778177075764039
2020-11-25,a2c_sac,sac,sharpe,0.26415707417322754,0.0,0.26415707417322754,0.26415707417322754,0.26415707417322754,0.26415707417322754
2020-11-27,a2c_sac,sac,sharpe,0.2626538931596627,1.1292025708167404e-16,0.26265389315966264,0.26265389315966275,0.2626538931596626,0.2626538931596626
2020-11-30,a2c_sac,sac,sharpe,0.24044226562036283,5.646012854083702e-17,0.2404422656203628,0.24044226562036286,0.24044226562036278,0.24044226562036278
2020-12-01,a2c_sac,sac,sharpe,0.2504706080276289,1.1292025708167404e-16,0.2504706080276288,0.25047060802762894,0.25047060802762877,0.25047060802762877
2020-12-02,a2c_sac,sac,sharpe,0.2791541523000322,1.6938038562251105e-16,0.27915415230003215,0.27915415230003227,0.27915415230003204,0.27915415230003204
2020-12-03,a2c_sac,sac,sharpe,0.320799040453411,5.646012854083702e-17,0.320799040453411,0.320799040453411,0.32079904045341096,0.32079904045341096
2020-12-04,a2c_sac,sac,sharpe,0.3509488091223129,5.646012854083702e-17,0.3509488091223129,0.3509488091223129,0.35094880912231285,0.35094880912231285
2020-12-07,a2c_sac,sac,sharpe,0.33804494559975146,1.6938038562251105e-16,0.3380449455997514,0.3380449455997515,0.3380449455997516,0.3380449455997516
2020-12-08,a2c_sac,sac,sharpe,0.3425161552856443,5.646012854083702e-17,0.3425161552856443,0.3425161552856443,0.34251615528564433,0.34251615528564433
2020-12-09,a2c_sac,sac,sharpe,0.33552107142375465,1.6938038562251105e-16,0.3355210714237546,0.3355210714237547,0.3355210714237548,0.3355210714237548
2020-12-10,a2c_sac,sac,sharpe,0.32713831281336964,5.646012854083702e-17,0.32713831281336964,0.32713831281336964,0.3271383128133697,0.3271383128133697
2020-12-11,a2c_sac,sac,sharpe,0.31954421116056514,1.1292025708167404e-16,0.3195442111605651,0.3195442111605652,0.31954421116056525,0.31954421116056525
2020-12-14,a2c_sac,sac,sharpe,0.2965002079477858,5.646012854083702e-17,0.2965002079477858,0.2965002079477858,0.29650020794778575,0.29650020794778575
2020-12-15,a2c_sac,sac,sharpe,0.32071128907172464,5.646012854083702e-17,0.32071128907172464,0.32071128907172464,0.3207112890717246,0.3207112890717246
2020-12-16,a2c_sac,sac,sharpe,0.2940824924779088,1.6938038562251105e-16,0.29408249247790874,0.29408249247790885,0.29408249247790896,0.29408249247790896
2020-12-17,a2c_sac,sac,sharpe,0.2903449098659879,1.6938038562251105e-16,0.2903449098659878,0.29034490986598793,0.2903449098659877,0.2903449098659877
2020-12-18,a2c_sac,sac,sharpe,0.2971994813307273,0.0,0.2971994813307273,0.2971994813307273,0.2971994813307273,0.2971994813307273
2020-12-21,a2c_sac,sac,sharpe,0.28610432372986067,1.6938038562251105e-16,0.2861043237298606,0.2861043237298607,0.28610432372986083,0.28610432372986083
2020-12-22,a2c_sac,sac,sharpe,0.2566636032258289,5.646012854083702e-17,0.2566636032258289,0.2566636032258289,0.2566636032258288,0.2566636032258288
2020-12-23,a2c_sac,sac,sharpe,0.26474143478950135,1.1292025708167404e-16,0.2647414347895013,0.2647414347895014,0.26474143478950146,0.26474143478950146
2020-12-24,a2c_sac,sac,sharpe,0.26546009444924495,1.6938038562251105e-16,0.2654600944492449,0.265460094449245,0.2654600944492451,0.2654600944492451
2020-12-28,a2c_sac,sac,sharpe,0.2644140648091253,1.1292025708167404e-16,0.26441406480912527,0.2644140648091254,0.2644140648091252,0.2644140648091252
2020-12-29,a2c_sac,sac,sharpe,0.25354530836202466,5.646012854083702e-17,0.25354530836202466,0.25354530836202466,0.2535453083620246,0.2535453083620246
2020-12-30,a2c_sac,sac,sharpe,0.2735861353488271,1.6938038562251105e-16,0.27358613534882703,0.27358613534882714,0.2735861353488269,0.2735861353488269
2020-12-31,a2c_sac,sac,sharpe,0.28102899113936003,1.6938038562251105e-16,0.28102899113936,0.2810289911393601,0.2810289911393602,0.2810289911393602
2020-01-02,a2c_sac,sac,max_drawdown,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,a2c_sac,sac,max_drawdown,-0.0012588785999301244,0.0,-0.0012588785999301244,-0.0012588785999301244,-0.0012588785999301244,-0.0012588785999301244
2020-01-06,a2c_sac,sac,max_drawdown,-0.0006274825260812467,0.0,-0.0006274825260812467,-0.0006274825260812467,-0.0006274825260812467,-0.0006274825260812467
2020-01-07,a2c_sac,sac,max_drawdown,-0.0016949888361168508,0.0,-0.0016949888361168508,-0.0016949888361168508,-0.0016949888361168508,-0.0016949888361168508
2020-01-08,a2c_sac,sac,max_drawdown,-0.0012608912332535693,0.0,-0.0012608912332535693,-0.0012608912332535693,-0.0012608912332535693,-0.0012608912332535693
2020-01-09,a2c_sac,sac,max_drawdown,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10,a2c_sac,sac,max_drawdown,-0.005135992235975273,0.0,-0.005135992235975273,-0.005135992235975273,-0.005135992235975273,-0.005135992235975273
2020-01-13,a2c_sac,sac,max_drawdown,-0.0011111206847638222,0.0,-0.0011111206847638222,-0.0011111206847638222,-0.0011111206847638222,-0.0011111206847638222
2020-01-14,a2c_sac,sac,max_drawdown,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-15,a2c_sac,sac,max_drawdown,-0.0006163705495192406,0.0,-0.0006163705495192406,-0.0006163705495192406,-0.0006163705495192406,-0.0006163705495192406
2020-01-16,a2c_sac,sac,max_drawdown,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-17,a2c_sac,sac,max_drawdown,-0.0015027608257557334,0.0,-0.0015027608257557334,-0.0015027608257557334,-0.0015027608257557334,-0.0015027608257557334
2020-01-21,a2c_sac,sac,max_drawdown,-0.009855915086552258,0.0,-0.009855915086552258,-0.009855915086552258,-0.009855915086552258,-0.009855915086552258
2020-01-22,a2c_sac,sac,max_drawdown,-0.01329791210031217,0.0,-0.01329791210031217,-0.01329791210031217,-0.01329791210031217,-0.01329791210031217
2020-01-23,a2c_sac,sac,max_drawdown,-0.011936840809825822,0.0,-0.011936840809825822,-0.011936840809825822,-0.011936840809825822,-0.011936840809825822
2020-01-24,a2c_sac,sac,max_drawdown,-0.01826379624637453,0.0,-0.01826379624637453,-0.01826379624637453,-0.01826379624637453,-0.01826379624637453
2020-01-27,a2c_sac,sac,max_drawdown,-0.03440838479596475,0.0,-0.03440838479596475,-0.03440838479596475,-0.03440838479596475,-0.03440838479596475
2020-01-28,a2c_sac,sac,max_drawdown,-0.026065400934760175,0.0,-0.026065400934760175,-0.026065400934760175,-0.026065400934760175,-0.026065400934760175
2020-01-29,a2c_sac,sac,max_drawdown,-0.027301982410109282,0.0,-0.027301982410109282,-0.027301982410109282,-0.027301982410109282,-0.027301982410109282
2020-01-30,a2c_sac,sac,max_drawdown,-0.02124369415490579,0.0,-0.02124369415490579,-0.02124369415490579,-0.02124369415490579,-0.02124369415490579
2020-01-31,a2c_sac,sac,max_drawdown,-0.04715776385385517,0.0,-0.04715776385385517,-0.04715776385385517,-0.04715776385385517,-0.04715776385385517
2020-02-03,a2c_sac,sac,max_drawdown,-0.047222091080000306,0.0,-0.047222091080000306,-0.047222091080000306,-0.047222091080000306,-0.047222091080000306
2020-02-04,a2c_sac,sac,max_drawdown,-0.033276031436312636,0.0,-0.033276031436312636,-0.033276031436312636,-0.033276031436312636,-0.033276031436312636
2020-02-05,a2c_sac,sac,max_drawdown,-0.014959838822786398,0.0,-0.014959838822786398,-0.014959838822786398,-0.014959838822786398,-0.014959838822786398
2020-02-06,a2c_sac,sac,max_drawdown,-0.011546387295858995,0.0,-0.011546387295858995,-0.011546387295858995,-0.011546387295858995,-0.011546387295858995
2020-02-07,a2c_sac,sac,max_drawdown,-0.023308565864908704,0.0,-0.023308565864908704,-0.023308565864908704,-0.023308565864908704,-0.023308565864908704
2020-02-10,a2c_sac,sac,max_drawdown,-0.015717528973658967,0.0,-0.015717528973658967,-0.015717528973658967,-0.015717528973658967,-0.015717528973658967
2020-02-11,a2c_sac,sac,max_drawdown,-0.013173420388266632,0.0,-0.013173420388266632,-0.013173420388266632,-0.013173420388266632,-0.013173420388266632
2020-02-12,a2c_sac,sac,max_drawdown,-0.001310327168332237,0.0,-0.001310327168332237,-0.001310327168332237,-0.001310327168332237,-0.001310327168332237
2020-02-13,a2c_sac,sac,max_drawdown,-0.0025200219116335854,0.0,-0.0025200219116335854,-0.0025200219116335854,-0.0025200219116335854,-0.0025200219116335854
2020-02-14,a2c_sac,sac,max_drawdown,-0.004589205356053339,0.0,-0.004589205356053339,-0.004589205356053339,-0.004589205356053339,-0.004589205356053339
2020-02-18,a2c_sac,sac,max_drawdown,-0.008555415158817303,0.0,-0.008555415158817303,-0.008555415158817303,-0.008555415158817303,-0.008555415158817303
2020-02-19,a2c_sac,sac,max_drawdown,-0.005889021643205261,0.0,-0.005889021643205261,-0.005889021643205261,-0.005889021643205261,-0.005889021643205261
2020-02-20,a2c_sac,sac,max_drawdown,-0.009421916299964916,0.0,-0.009421916299964916,-0.009421916299964916,-0.009421916299964916,-0.009421916299964916
2020-02-21,a2c_sac,sac,max_drawdown,-0.015769518094813417,0.0,-0.015769518094813417,-0.015769518094813417,-0.015769518094813417,-0.015769518094813417
2020-02-24,a2c_sac,sac,max_drawdown,-0.05039098120637534,3.528758033802313e-17,-0.050390981206375356,-0.05039098120637533,-0.05039098120637531,-0.05039098120637531
2020-02-25,a2c_sac,sac,max_drawdown,-0.08215624535282155,7.057516067604627e-17,-0.08215624535282158,-0.08215624535282152,-0.08215624535282162,-0.08215624535282162
2020-02-26,a2c_sac,sac,max_drawdown,-0.08802049673816818,7.057516067604627e-17,-0.08802049673816821,-0.08802049673816816,-0.08802049673816825,-0.08802049673816825
2020-02-27,a2c_sac,sac,max_drawdown,-0.12670199564489593,1.1292025708167404e-16,-0.12670199564489598,-0.12670199564489587,-0.12670199564489582,-0.12670199564489582
2020-02-28,a2c_sac,sac,max_drawdown,-0.14027383858481202,1.1292025708167404e-16,-0.14027383858481207,-0.14027383858481196,-0.14027383858481213,-0.14027383858481213
2020-03-02,a2c_sac,sac,max_drawdown,-0.0999214504632651,7.057516067604627e-17,-0.09992145046326513,-0.09992145046326507,-0.09992145046326517,-0.09992145046326517
2020-03-03,a2c_sac,sac,max_drawdown,-0.12588581284447906,8.469019281125553e-17,-0.12588581284447908,-0.12588581284447903,-0.12588581284447897,-0.12588581284447897
2020-03-04,a2c_sac,sac,max_drawdown,-0.09632748577036616,7.057516067604627e-17,-0.09632748577036619,-0.09632748577036614,-0.0963274857703661,-0.0963274857703661
2020-03-05,a2c_sac,sac,max_drawdown,-0.13174548599974004,8.469019281125553e-17,-0.13174548599974006,-0.13174548599974,-0.13174548599974012,-0.13174548599974012
2020-03-06,a2c_sac,sac,max_drawdown,-0.13970391570554852,1.1292025708167404e-16,-0.13970391570554858,-0.13970391570554846,-0.1397039157055484,-0.1397039157055484
2020-03-09,a2c_sac,sac,max_drawdown,-0.2229599141974665,8.469019281125553e-17,-0.22295991419746652,-0.22295991419746647,-0.2229599141974664,-0.2229599141974664
2020-03-10,a2c_sac,sac,max_drawdown,-0.1905581061686429,1.4115032135209253e-16,-0.19055810616864297,-0.19055810616864285,-0.19055810616864277,-0.19055810616864277
2020-03-11,a2c_sac,sac,max_drawdown,-0.24731366029579507,8.469019281125553e-17,-0.2473136602957951,-0.24731366029579505,-0.24731366029579516,-0.24731366029579516
2020-03-12,a2c_sac,sac,max_drawdown,-0.3249409344683318,5.646012854083702e-17,-0.3249409344683318,-0.3249409344683318,-0.3249409344683317,-0.3249409344683317
2020-03-13,a2c_sac,sac,max_drawdown,-0.25044047391562074,0.0,-0.25044047391562074,-0.25044047391562074,-0.25044047391562074,-0.25044047391562074
2020-03-16,a2c_sac,sac,max_drawdown,-0.34199286195932044,1.1292025708167404e-16,-0.3419928619593205,-0.3419928619593204,-0.3419928619593203,-0.3419928619593203
2020-03-17,a2c_sac,sac,max_drawdown,-0.30753111146207174,5.646012854083702e-17,-0.30753111146207174,-0.30753111146207174,-0.3075311114620718,-0.3075311114620718
2020-03-18,a2c_sac,sac,max_drawdown,-0.3484211795895125,5.646012854083702e-17,-0.3484211795895125,-0.3484211795895125,-0.34842117958951246,-0.34842117958951246
2020-03-19,a2c_sac,sac,max_drawdown,-0.3394698628164423,0.0,-0.3394698628164423,-0.3394698628164423,-0.3394698628164423,-0.3394698628164423
2020-03-20,a2c_sac,sac,max_drawdown,-0.3710418396194091,5.646012854083702e-17,-0.3710418396194091,-0.3710418396194091,-0.3710418396194092,-0.3710418396194092
2020-03-23,a2c_sac,sac,max_drawdown,-0.3859064417638885,5.646012854083702e-17,-0.3859064417638885,-0.3859064417638885,-0.38590644176388855,-0.38590644176388855
2020-03-24,a2c_sac,sac,max_drawdown,-0.31599001529576204,1.6938038562251105e-16,-0.3159900152957621,-0.315990015295762,-0.3159900152957619,-0.3159900152957619
2020-03-25,a2c_sac,sac,max_drawdown,-0.29545130170552525,0.0,-0.29545130170552525,-0.29545130170552525,-0.29545130170552525,-0.29545130170552525
2020-03-26,a2c_sac,sac,max_drawdown,-0.2531396578219576,2.2584051416334807e-16,-0.2531396578219577,-0.25313965782195746,-0.25313965782195735,-0.25313965782195735
2020-03-27,a2c_sac,sac,max_drawdown,-0.2881310357988117,1.1292025708167404e-16,-0.2881310357988118,-0.28813103579881166,-0.2881310357988116,-0.2881310357988116
2020-03-30,a2c_sac,sac,max_drawdown,-0.26804666725743503,5.646012854083702e-17,-0.26804666725743503,-0.26804666725743503,-0.268046667257435,-0.268046667257435
2020-03-31,a2c_sac,sac,max_drawdown,-0.2749173885990475,5.646012854083702e-17,-0.2749173885990475,-0.2749173885990475,-0.2749173885990476,-0.2749173885990476
2020-04-01,a2c_sac,sac,max_drawdown,-0.3103954837806376,5.646012854083702e-17,-0.3103954837806376,-0.3103954837806376,-0.3103954837806375,-0.3103954837806375
2020-04-02,a2c_sac,sac,max_drawdown,-0.29180619280522896,1.6938038562251105e-16,-0.291806192805229,-0.2918061928052289,-0.2918061928052291,-0.2918061928052291
2020-04-03,a2c_sac,sac,max_drawdown,-0.3020872985334098,1.6938038562251105e-16,-0.3020872985334099,-0.30208729853340976,-0.30208729853341,-0.30208729853341
2020-04-06,a2c_sac,sac,max_drawdown,-0.24309209905335802,8.469019281125553e-17,-0.24309209905335805,-0.243092099053358,-0.24309209905335794,-0.24309209905335794
2020-04-07,a2c_sac,sac,max_drawdown,-0.24576159149060034,1.6938038562251105e-16,-0.2457615914906004,-0.24576159149060028,-0.24576159149060017,-0.24576159149060017
2020-04-08,a2c_sac,sac,max_drawdown,-0.21842356866982102,8.469019281125553e-17,-0.21842356866982104,-0.218423568669821,-0.21842356866982093,-0.21842356866982093
2020-04-09,a2c_sac,sac,max_drawdown,-0.21354140478200986,8.469019281125553e-17,-0.2135414047820099,-0.21354140478200984,-0.21354140478200978,-0.21354140478200978
2020-04-13,a2c_sac,sac,max_drawdown,-0.23712022512868455,8.469019281125553e-17,-0.23712022512868458,-0.23712022512868453,-0.23712022512868447,-0.23712022512868447
2020-04-14,a2c_sac,sac,max_drawdown,-0.23052113922071454,1.6938038562251105e-16,-0.2305211392207146,-0.2305211392207145,-0.2305211392207147,-0.2305211392207147
2020-04-15,a2c_sac,sac,max_drawdown,-0.24401570806242504,8.469019281125553e-17,-0.24401570806242506,-0.244015708062425,-0.24401570806242512,-0.24401570806242512
2020-04-16,a2c_sac,sac,max_drawdown,-0.2551470863784457,1.6938038562251105e-16,-0.25514708637844574,-0.25514708637844563,-0.2551470863784455,-0.2551470863784455
2020-04-17,a2c_sac,sac,max_drawdown,-0.21648367170708935,1.4115032135209253e-16,-0.2164836717070894,-0.2164836717070893,-0.2164836717070895,-0.2164836717070895
2020-04-20,a2c_sac,sac,max_drawdown,-0.23982810960316853,1.6938038562251105e-16,-0.23982810960316858,-0.23982810960316847,-0.2398281096031687,-0.2398281096031687
2020-04-21,a2c_sac,sac,max_drawdown,-0.26350408267193814,1.1292025708167404e-16,-0.2635040826719382,-0.2635040826719381,-0.26350408267193826,-0.26350408267193826
2020-04-22,a2c_sac,sac,max_drawdown,-0.2536407612236795,0.0,-0.2536407612236795,-0.2536407612236795,-0.2536407612236795,-0.2536407612236795
2020-04-23,a2c_sac,sac,max_drawdown,-0.24900618711640468,8.469019281125553e-17,-0.2490061871164047,-0.24900618711640465,-0.24900618711640476,-0.24900618711640476
2020-04-24,a2c_sac,sac,max_drawdown,-0.2525737043443359,1.1292025708167404e-16,-0.25257370434433596,-0.25257370434433585,-0.252573704344336,-0.252573704344336
2020-04-27,a2c_sac,sac,max_drawdown,-0.2442438907061684,8.469019281125553e-17,-0.24424389070616842,-0.24424389070616837,-0.24424389070616848,-0.24424389070616848
2020-04-28,a2c_sac,sac,max_drawdown,-0.24002938143149158,8.469019281125553e-17,-0.2400293814314916,-0.24002938143149155,-0.24002938143149166,-0.24002938143149166
2020-04-29,a2c_sac,sac,max_drawdown,-0.217498339073913,1.4115032135209253e-16,-0.21749833907391306,-0.21749833907391294,-0.21749833907391314,-0.21749833907391314
2020-04-30,a2c_sac,sac,max_drawdown,-0.23202344360568475,8.469019281125553e-17,-0.23202344360568478,-0.23202344360568472,-0.23202344360568483,-0.23202344360568483
2020-05-01,a2c_sac,sac,max_drawdown,-0.2560815981559123,5.646012854083702e-17,-0.2560815981559123,-0.2560815981559123,-0.25608159815591225,-0.25608159815591225
2020-05-04,a2c_sac,sac,max_drawdown,-0.2606785151075355,1.1292025708167404e-16,-0.26067851510753554,-0.2606785151075354,-0.26067851510753537,-0.26067851510753537
2020-05-05,a2c_sac,sac,max_drawdown,-0.2610319185108479,5.646012854083702e-17,-0.2610319185108479,-0.2610319185108479,-0.26103191851084795,-0.26103191851084795
2020-05-06,a2c_sac,sac,max_drawdown,-0.27060601605961493,1.6938038562251105e-16,-0.270606016059615,-0.2706060160596149,-0.2706060160596151,-0.2706060160596151
2020-05-07,a2c_sac,sac,max_drawdown,-0.2601345758604676,0.0,-0.2601345758604676,-0.2601345758604676,-0.2601345758604676,-0.2601345758604676
2020-05-08,a2c_sac,sac,max_drawdown,-0.24049240507067632,1.6938038562251105e-16,-0.24049240507067637,-0.24049240507067626,-0.24049240507067648,-0.24049240507067648
2020-05-11,a2c_sac,sac,max_drawdown,-0.25299675799047194,1.1292025708167404e-16,-0.252996757990472,-0.2529967579904719,-0.25299675799047205,-0.25299675799047205
2020-05-12,a2c_sac,sac,max_drawdown,-0.27011726136153674,1.6938038562251105e-16,-0.2701172613615368,-0.2701172613615367,-0.2701172613615366,-0.2701172613615366
2020-05-13,a2c_sac,sac,max_drawdown,-0.2831943409044142,2.2584051416334807e-16,-0.2831943409044143,-0.2831943409044141,-0.2831943409044144,-0.2831943409044144
