period,pair,repeat,classifier_group,window,block_id,trade_start,trade_end,feedback_end,fallback_model,status,selected_tau,threshold_quantile,raw_threshold,history_blocks,history_days,informative_days,cdf_days,low_mode_advantage,high_mode_advantage,policy_advantage_mean,policy_advantage_lcb,fit_start_date,fit_end_date,history_blocks_before,history_days_before,history_end_before,history_blocks_after,history_days_after,history_end_after,block_decision_days,block_informative_days,outcomes_added_only_after_block
2019,ppo_sac,19,1,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,19,1,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,19,1,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,ppo_sac,19,1,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_nonpositive_policy_lcb,,0.165,0.1546134534445838,4,248,248.0,248.0,0.0003816704379557,-0.0005673156840054,1.4770797501255427e-05,-5.29929801042479e-05,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,ppo_sac,19,1,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,fallback_insufficient_crossover_support,,0.025,,5,310,310.0,252.0,0.0003621807873576,-0.0003681435269309,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,ppo_sac,19,1,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,fallback_insufficient_crossover_support,,0.025,,6,372,372.0,252.0,0.0003621807873576,-0.0004690293073493,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,19,1,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,fallback_insufficient_crossover_support,,0.025,,7,434,434.0,252.0,0.0003621807873576,-0.0004690293073493,,,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,ppo_sac,19,3,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,0,True
2019,ppo_sac,19,3,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,0,True
2019,ppo_sac,19,3,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,0,True
2019,ppo_sac,19,3,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,0,True
2020,ppo_sac,19,3,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_informative_days,,,,4,248,0.0,248.0,,,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,0,True
2020,ppo_sac,19,3,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,fallback_insufficient_informative_days,,,,5,310,0.0,252.0,,,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,52,True
2020,ppo_sac,19,3,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,fallback_insufficient_informative_days,,,,6,372,52.0,252.0,,,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,50,True
2020,ppo_sac,19,3,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,fallback_insufficient_crossover_support,,0.445,,7,434,102.0,252.0,0.0010289918777259,-0.0009487699581332,,,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,0,True
2019,ppo_sac,18,4,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,ppo_sac,18,4,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,18,4,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,18,4,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,ppo_sac,18,4,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_crossover_support,,0.055,,4,248,248.0,248.0,0.0003816704379557,-0.0005673156840054,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,ppo_sac,18,4,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,fallback_nonpositive_policy_lcb,,0.295,0.1546192126202229,5,310,310.0,252.0,0.0004080114874142,-0.0003681435269309,-2.8732677293588376e-05,-0.0001615150201612,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,ppo_sac,18,4,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,fallback_nonpositive_policy_lcb,,0.155,0.1545965232434256,6,372,372.0,252.0,0.0003621807873576,-0.0004127912131987,-2.3943897744656982e-05,-0.0001268736964881,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,18,4,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,fallback_nonpositive_policy_lcb,,0.165,0.1546317549392938,7,434,434.0,252.0,0.0003621807873576,-0.0004127912131987,-3.152271331398945e-05,-0.0001166945366418,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,ppo_sac,18,5,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,53,True
2019,ppo_sac,18,5,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,18,5,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,18,5,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,57,True
2020,ppo_sac,18,5,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_crossover_support,,0.055,,4,248,234.0,248.0,0.0003816704379557,-0.0024866677280138,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,30,True
2020,ppo_sac,18,5,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,fallback_nonpositive_policy_lcb,,0.295,0.1546192126202229,5,310,264.0,252.0,0.0004676863046615,-0.0004886833751968,-1.0891411083991993e-05,-0.0001070505207636,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,29,True
2020,ppo_sac,18,5,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,fallback_nonpositive_policy_lcb,,0.155,0.1545965232434256,6,372,293.0,252.0,0.0004676863046615,-0.0004965296137988,-9.07617590332666e-06,-8.337829085719944e-05,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,18,5,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,fallback_nonpositive_policy_lcb,,0.155,0.1545965232434256,7,434,355.0,252.0,0.0004676863046615,-0.0004965296137988,-1.8778951735706323e-05,-8.220323635561917e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,22,True
2019,ppo_sac,19,2,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,ppo_sac,19,2,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,19,2,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,19,2,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,ppo_sac,19,2,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_crossover_support,,0.055,,4,248,248.0,248.0,0.0003816704379557,-0.0004055686508739,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,ppo_sac,19,2,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,fallback_nonpositive_policy_lcb,,0.295,0.1546192126202229,5,310,310.0,252.0,0.0004080114874142,-0.0002036117403711,-3.6589912169172686e-05,-0.0001639010458993,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,ppo_sac,19,2,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,fallback_nonpositive_policy_lcb,,0.155,0.1545965232434256,6,372,372.0,252.0,0.0003621807873576,-0.0003192339228019,-3.0491593474310568e-05,-0.0001295110542646,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,19,2,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,fallback_nonpositive_policy_lcb,,0.165,0.1546317549392938,7,434,434.0,252.0,0.0003621807873576,-0.0003192339228019,-3.7135023939406815e-05,-0.0001188629920302,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,ppo_sac,20,1,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,ppo_sac,20,1,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,20,1,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,20,1,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,ppo_sac,20,1,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_nonpositive_policy_lcb,,0.165,0.1546134534445838,4,248,248.0,248.0,0.0003816704379557,-0.0005673156840054,1.7489354227755054e-05,-5.042744057831032e-05,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,ppo_sac,20,1,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,fallback_nonpositive_policy_lcb,,0.295,0.1546192126202229,5,310,310.0,252.0,0.0003621807873576,-0.0003681435269309,-4.859135651595811e-05,-0.0001973078231683,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,ppo_sac,20,1,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,fallback_nonpositive_policy_lcb,,0.165,0.1546317549392938,6,372,372.0,252.0,0.0003621807873576,-0.0001729153480922,-6.485439407759456e-05,-0.0001842150258051,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,20,1,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,fallback_nonpositive_policy_lcb,,0.165,0.1546317549392938,7,434,434.0,252.0,0.0003621807873576,-0.0001389419992128,-6.658885302793595e-05,-0.0001639274772502,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,ppo_sac,20,3,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,0,True
2019,ppo_sac,20,3,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,39,True
2019,ppo_sac,20,3,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,18,True
2019,ppo_sac,20,3,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,0,True
2020,ppo_sac,20,3,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_informative_days,,,,4,248,57.0,248.0,,,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,0,True
2020,ppo_sac,20,3,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,fallback_insufficient_informative_days,,,,5,310,57.0,252.0,,,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,ppo_sac,20,3,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,fallback_no_mode_crossover,,,,6,372,119.0,252.0,0.0004140863756072,7.744961611235148e-05,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,20,3,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,fallback_no_mode_crossover,,,,7,434,181.0,252.0,0.0004140863756072,7.801107238933314e-05,,,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,0,True
2019,ppo_sac,19,4,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,ppo_sac,19,4,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,19,4,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,19,4,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,ppo_sac,19,4,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_crossover_support,,0.055,,4,248,248.0,248.0,0.0003816704379557,-0.0005673156840054,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,ppo_sac,19,4,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,fallback_nonpositive_policy_lcb,,0.295,0.1546192126202229,5,310,310.0,252.0,0.0004080114874142,-0.0003681435269309,-2.8732677293588376e-05,-0.0001615150201612,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,ppo_sac,19,4,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,fallback_nonpositive_policy_lcb,,0.155,0.1545965232434256,6,372,372.0,252.0,0.0003621807873576,-0.0004127912131987,-2.3943897744656982e-05,-0.0001268736964881,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,19,4,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,fallback_nonpositive_policy_lcb,,0.165,0.1546317549392938,7,434,434.0,252.0,0.0003621807873576,-0.0004127912131987,-3.152271331398945e-05,-0.0001166945366418,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,ppo_sac,20,2,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,ppo_sac,20,2,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,20,2,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,20,2,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,ppo_sac,20,2,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_crossover_support,,0.055,,4,248,248.0,248.0,0.0003816704379557,-0.0004055686508739,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,ppo_sac,20,2,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,fallback_nonpositive_policy_lcb,,0.295,0.1546192126202229,5,310,310.0,252.0,0.0004080114874142,-0.0002036117403711,-3.6589912169172686e-05,-0.0001639010458993,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,ppo_sac,20,2,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,fallback_nonpositive_policy_lcb,,0.155,0.1545965232434256,6,372,372.0,252.0,0.0003621807873576,-0.0003192339228019,-3.0491593474310568e-05,-0.0001295110542646,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,20,2,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,fallback_nonpositive_policy_lcb,,0.165,0.1546317549392938,7,434,434.0,252.0,0.0003621807873576,-0.0003192339228019,-3.7135023939406815e-05,-0.0001188629920302,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,ppo_sac,19,5,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,53,True
2019,ppo_sac,19,5,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,19,5,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,19,5,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,57,True
2020,ppo_sac,19,5,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_crossover_support,,0.055,,4,248,234.0,248.0,0.0003816704379557,-0.0024866677280138,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,27,True
2020,ppo_sac,19,5,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,fallback_insufficient_crossover_support,,0.125,,5,310,261.0,252.0,0.0004676863046615,-0.0004886833751968,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,56,True
2020,ppo_sac,19,5,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,fallback_insufficient_crossover_support,,0.075,,6,372,317.0,252.0,0.0004676863046615,-0.0001844151676751,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,19,5,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,fallback_insufficient_crossover_support,,0.075,,7,434,379.0,252.0,0.0004676863046615,-0.0001561458802815,,,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,35,True
2019,ppo_sac,21,3,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,0,True
2019,ppo_sac,21,3,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,0,True
2019,ppo_sac,21,3,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,21,3,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,ppo_sac,21,3,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_crossover_support,,0.165,,4,248,124.0,248.0,9.49497246928721e-05,-0.0004850859190108,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,0,True
2020,ppo_sac,21,3,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,fallback_insufficient_crossover_support,,0.295,,5,310,124.0,252.0,9.49497246928721e-05,-0.0004850859190108,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,ppo_sac,21,3,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,fallback_insufficient_crossover_support,,0.165,,6,372,186.0,252.0,9.49497246928721e-05,-0.0001158521450962,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,0,True
2020,ppo_sac,21,3,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,fallback_insufficient_crossover_support,,0.165,,7,434,186.0,252.0,9.49497246928721e-05,-0.0001158521450962,,,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,ppo_sac,21,1,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,ppo_sac,21,1,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,21,1,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,21,1,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,ppo_sac,21,1,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_nonpositive_policy_lcb,,0.165,0.1546134534445838,4,248,248.0,248.0,0.0003816704379557,-0.0005673156840054,1.5198070323628754e-05,-5.254977525162855e-05,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,ppo_sac,21,1,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,fallback_insufficient_crossover_support,,0.025,,5,310,310.0,252.0,0.0003621807873576,-0.0003681435269309,,,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,ppo_sac,21,1,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,fallback_insufficient_crossover_support,,0.025,,6,372,372.0,252.0,0.0003621807873576,-0.0001874261848255,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,21,1,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,fallback_insufficient_crossover_support,,0.025,,7,434,434.0,252.0,0.0003621807873576,-0.000145495903149,,,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,ppo_sac,20,4,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,ppo_sac,20,4,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,20,4,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,20,4,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,ppo_sac,20,4,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,ppo,fallback_insufficient_crossover_support,,0.055,,4,248,248.0,248.0,0.0003816704379557,-0.0005673156840054,,,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,ppo_sac,20,4,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,fallback_nonpositive_policy_lcb,,0.295,0.1546192126202229,5,310,310.0,252.0,0.0004080114874142,-0.0003681435269309,-3.0916986244339004e-05,-0.0001632431640584,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,ppo_sac,20,4,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,sac,fallback_nonpositive_policy_lcb,,0.155,0.1545965232434256,6,372,372.0,252.0,0.0003621807873576,-0.0004127912131987,-2.576415520361584e-05,-0.0001284150644921,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,ppo_sac,20,4,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,ppo,fallback_nonpositive_policy_lcb,,0.165,0.1546317549392938,7,434,434.0,252.0,0.0003621807873576,-0.0004127912131987,-3.308293399309705e-05,-0.0001179447500962,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,ppo_sac,21,2,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,ppo_sac,21,2,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,sac,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,ppo_sac,21,2,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,ppo_sac,21,2,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,ppo,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
