repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,stronger_model,stronger_sharpe,delta_sharpe
27,arima_lstm,5,0.21,1,0.17013312374000167,0.210790566057814,1.075036994016331,1.3400977668552072,-0.15729491628993153,lstm,1.1265512944940834,-0.05151430047775252
28,arima_lstm,5,0.21,1,0.17594323318000082,0.21811345235327173,1.1078893384233424,1.3963064292847482,-0.15620743969860496,lstm,1.1265512944940834,-0.01866195607074106
29,arima_lstm,5,0.21,1,0.17564980546000108,0.21774343598481471,1.1061324458666446,1.3944400485629946,-0.15615116347899272,lstm,1.1265512944940834,-0.020418848627438813
0,arima_xgboost,1,0.29,1,0.1350467847900001,0.1667378217334563,0.959013744532169,1.2252496687700927,-0.13608477193128155,arima,0.9094269318719708,0.049586812660198265
1,arima_xgboost,1,0.29,1,0.12270426225000053,0.15131092575168492,0.8958426299145418,1.132697410620609,-0.1335845957913695,arima,0.9094269318719708,-0.01358430195742899
2,arima_xgboost,1,0.29,1,0.13083602442000042,0.16147068117949503,0.9383827371238603,1.2086742159696253,-0.13359322060987266,arima,0.9094269318719708,0.028955805251889566
3,arima_xgboost,1,0.29,1,0.14022389054000062,0.1732195638629317,0.996290679464532,1.2823818967024259,-0.13507642638152972,arima,0.9094269318719708,0.08686374759256121
4,arima_xgboost,1,0.29,1,0.13308347868999992,0.16428143904708392,0.9548513834582604,1.213888073733596,-0.1353349148095656,arima,0.9094269318719708,0.045424451586289605
5,arima_xgboost,1,0.29,1,0.1335187198800003,0.16482590958163446,0.962712131253879,1.2238063351838828,-0.13468300076814732,arima,0.9094269318719708,0.05328519938190823
6,arima_xgboost,1,0.29,1,0.13007212909000043,0.1605155989344209,0.9354715061442102,1.1823155464042467,-0.13576375564255572,arima,0.9094269318719708,0.026044574272239385
7,arima_xgboost,1,0.29,1,0.13921638978999984,0.17195766946956836,0.9892231766459182,1.2525999377196262,-0.13728059877012244,arima,0.9094269318719708,0.07979624477394742
8,arima_xgboost,1,0.29,1,0.1349315832600002,0.16659366226753125,0.9628912366651403,1.2218016969709913,-0.13635081918820302,arima,0.9094269318719708,0.05346430479316955
9,arima_xgboost,1,0.29,1,0.1294213662699999,0.15970207458332863,0.9311176068187136,1.164271432669832,-0.13716910859618892,arima,0.9094269318719708,0.021690674946742816
10,arima_xgboost,1,0.29,1,0.12708599305999946,0.15678344318887594,0.9168574181657233,1.1429938183124708,-0.13716910859618892,arima,0.9094269318719708,0.007430486293752536
11,arima_xgboost,1,0.29,1,0.12066514642000059,0.14876577471889374,0.8774491617963516,1.096678530146942,-0.13565121467177887,arima,0.9094269318719708,-0.031977770075619194
12,arima_xgboost,1,0.29,1,0.12662524756000026,0.15620778192209617,0.9147625512554719,1.1561920177402365,-0.1351053973088332,arima,0.9094269318719708,0.005335619383501133
13,arima_xgboost,1,0.29,1,0.14566530103000086,0.18003911490531932,1.0401316492682005,1.3542597690652132,-0.13294282161951287,arima,0.9094269318719708,0.13070471739622969
14,arima_xgboost,1,0.29,1,0.13297775000000045,0.16414918325270045,0.9612735232856908,1.254618880764019,-0.13083589428587217,arima,0.9094269318719708,0.051846591413720056
15,arima_xgboost,1,0.29,1,0.14540568763999984,0.17971358924459557,1.0366287291447704,1.3496458384810512,-0.13315610964047642,arima,0.9094269318719708,0.12720179727279968
16,arima_xgboost,1,0.29,1,0.14626778624999948,0.18079462462646667,1.0453525304302655,1.3669914419624527,-0.13225732003626733,arima,0.9094269318719708,0.13592559855829478
17,arima_xgboost,1,0.29,1,0.13240517337000002,0.16343299497269115,0.9445009561410167,1.1912533823260791,-0.13719414979000244,arima,0.9094269318719708,0.035074024269045934
18,arima_xgboost,1,0.29,1,0.1374672292300001,0.16976742265575195,0.9826104173616442,1.2708134992504796,-0.13358956507456055,arima,0.9094269318719708,0.07318348548967346
