repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,stronger_model,stronger_sharpe,delta_sharpe
23,ppo_tqc,3,0.01,40,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
24,ppo_tqc,3,0.01,89,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
25,ppo_tqc,3,0.01,38,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
26,ppo_tqc,3,0.01,56,0.05240555582000139,0.06480239906772445,0.7130927134219646,1.2234112838327642,-0.05296861319172097,tqc,1.2110915732100977,-0.4979988597881332
27,ppo_tqc,3,0.01,38,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
28,ppo_tqc,3,0.01,89,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
29,ppo_tqc,3,0.01,38,0.053207648080001446,0.06580008725159625,0.7239372966100496,1.2611338499001106,-0.052175339879115934,tqc,1.2110915732100977,-0.4871542766000482
0,ppo_tqc,4,0.46,1,0.3436799668500008,0.43783817793319213,1.2954308309498161,2.1435299385149995,-0.2042603511460721,tqc,1.2110915732100977,0.0843392577397184
1,ppo_tqc,4,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
2,ppo_tqc,4,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
3,ppo_tqc,4,0.46,1,0.3436799668500008,0.43783817793319213,1.2954308309498161,2.1435299385149995,-0.2042603511460721,tqc,1.2110915732100977,0.0843392577397184
4,ppo_tqc,4,0.46,1,0.3436799668500008,0.43783817793319213,1.2954308309498161,2.1435299385149995,-0.2042603511460721,tqc,1.2110915732100977,0.0843392577397184
5,ppo_tqc,4,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
6,ppo_tqc,4,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
7,ppo_tqc,4,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
8,ppo_tqc,4,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
9,ppo_tqc,4,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
10,ppo_tqc,4,0.46,1,0.3436799668500008,0.43783817793319213,1.2954308309498161,2.1435299385149995,-0.2042603511460721,tqc,1.2110915732100977,0.0843392577397184
11,ppo_tqc,4,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
12,ppo_tqc,4,0.46,1,0.3436799668500008,0.43783817793319213,1.2954308309498161,2.1435299385149995,-0.2042603511460721,tqc,1.2110915732100977,0.0843392577397184
13,ppo_tqc,4,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
14,ppo_tqc,4,0.46,1,0.3436799668500008,0.43783817793319213,1.2954308309498161,2.1435299385149995,-0.2042603511460721,tqc,1.2110915732100977,0.0843392577397184
15,ppo_tqc,4,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
16,ppo_tqc,4,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
17,ppo_tqc,4,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
18,ppo_tqc,4,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
19,ppo_tqc,4,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
20,ppo_tqc,4,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
21,ppo_tqc,4,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
22,ppo_tqc,4,0.46,1,0.3436799668500008,0.43783817793319213,1.2954308309498161,2.1435299385149995,-0.2042603511460721,tqc,1.2110915732100977,0.0843392577397184
23,ppo_tqc,4,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
24,ppo_tqc,4,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
25,ppo_tqc,4,0.46,1,0.3436799668500008,0.43783817793319213,1.2954308309498161,2.1435299385149995,-0.2042603511460721,tqc,1.2110915732100977,0.0843392577397184
