repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,stronger_model,stronger_sharpe,delta_sharpe
26,ppo_tqc,4,0.27,1,0.5134941502799999,0.6561779415238935,1.9467114942451778,3.632188427695776,-0.18065636036954347,tqc,1.9048412229989393,0.04187027124623843
27,ppo_tqc,4,0.27,1,0.5164378916499999,0.6601003051696759,1.9608131417940602,3.698556369652202,-0.17847512358767947,tqc,1.9048412229989393,0.05597191879512087
28,ppo_tqc,4,0.27,1,0.51375061323,0.6565195975433764,1.9478177171485052,3.6351130164657826,-0.18060500308231786,tqc,1.9048412229989393,0.042976494149565836
29,ppo_tqc,4,0.27,1,0.51513435432,0.658363213329084,1.9545294985934498,3.669046594893096,-0.17943713613379897,tqc,1.9048412229989393,0.0496882755945105
0,ppo_tqc,5,0.26,1,0.5111074436,0.6529990111585646,1.9370899391757197,3.6039051559521087,-0.1811920633039107,tqc,1.9048412229989393,0.03224871617678038
1,ppo_tqc,5,0.26,1,0.5043614996500001,0.6440197803113159,1.9123094152483058,3.5648934584830365,-0.18065610874816007,tqc,1.9048412229989393,0.0074681922493664565
2,ppo_tqc,5,0.26,1,0.51359287097,0.6563094542274506,1.9456591149525444,3.622175509567617,-0.1811920633039107,tqc,1.9048412229989393,0.04081789195360508
3,ppo_tqc,5,0.26,1,0.5131823359700001,0.6557625642222671,1.9462458573140482,3.6266839133467883,-0.1808160236432389,tqc,1.9048412229989393,0.04140463431510888
4,ppo_tqc,5,0.26,1,0.5155465126499998,0.658912419776617,1.9537891181668419,3.6426024361681275,-0.1808905669293316,tqc,1.9048412229989393,0.048947895167902544
5,ppo_tqc,5,0.26,1,0.5111074436,0.6529990111585646,1.9370899391757197,3.6039051559521087,-0.1811920633039107,tqc,1.9048412229989393,0.03224871617678038
6,ppo_tqc,5,0.26,1,0.5022027996200003,0.6411482754763136,1.9022249090283603,3.5085216215919015,-0.1827402948098148,tqc,1.9048412229989393,-0.002616313970579043
7,ppo_tqc,5,0.26,1,0.51551669376,0.6588726846200599,1.9544611647188297,3.64508333328044,-0.1807565491313744,tqc,1.9048412229989393,0.04961994171989037
8,ppo_tqc,5,0.26,1,0.50295378407,0.6421471340210188,1.9082942231908073,3.554527651850349,-0.18065610874816007,tqc,1.9048412229989393,0.0034530001918680053
9,ppo_tqc,5,0.26,1,0.5160859858700002,0.659631324068886,1.9569680280577426,3.651309267313133,-0.18065610874816007,tqc,1.9048412229989393,0.052126805058803294
10,ppo_tqc,5,0.26,1,0.5124719815000001,0.6548163489673986,1.9391268732652467,3.5660265047727115,-0.18362632697513692,tqc,1.9048412229989393,0.034285650266307366
11,ppo_tqc,5,0.26,1,0.5149592864399999,0.6581299428812011,1.9520515610855715,3.638820099500439,-0.18086355601134374,tqc,1.9048412229989393,0.04721033808663222
12,ppo_tqc,5,0.26,1,0.5037866019399999,0.6432549632627584,1.9098088373705087,3.5586813664783943,-0.1807565491313744,tqc,1.9048412229989393,0.00496761437156934
13,ppo_tqc,5,0.26,1,0.5135820823999999,0.6562950819315527,1.9452250564056035,3.615744350979955,-0.18151036639348705,tqc,1.9048412229989393,0.04038383340666418
14,ppo_tqc,5,0.26,1,0.5043614996500001,0.6440197803113159,1.9123094152483058,3.5648934584830365,-0.18065610874816007,tqc,1.9048412229989393,0.0074681922493664565
15,ppo_tqc,5,0.26,1,0.5016779512,0.6404502571127193,1.9008858221216471,3.5408809478847645,-0.18087314048084802,tqc,1.9048412229989393,-0.003955400877292181
16,ppo_tqc,5,0.26,1,0.5118893313399997,0.654040312119798,1.9406219039009869,3.612432165540581,-0.18105262110075482,tqc,1.9048412229989393,0.03578068090204756
17,ppo_tqc,5,0.26,1,0.5031990344899999,0.6424733566611938,1.9073223339971512,3.552254366937792,-0.18086355601134374,tqc,1.9048412229989393,0.0024811109982119106
18,ppo_tqc,5,0.26,1,0.5031990344899999,0.6424733566611938,1.9073223339971512,3.552254366937792,-0.18086355601134374,tqc,1.9048412229989393,0.0024811109982119106
19,ppo_tqc,5,0.26,1,0.5037866019399999,0.6432549632627584,1.9098088373705087,3.5586813664783943,-0.1807565491313744,tqc,1.9048412229989393,0.00496761437156934
20,ppo_tqc,5,0.26,1,0.50305288702,0.6422789555457848,1.9067240817583446,3.550649248596272,-0.1808905669293316,tqc,1.9048412229989393,0.0018828587594053037
21,ppo_tqc,5,0.26,1,0.5016779512,0.6404502571127193,1.9008858221216471,3.5408809478847645,-0.18087314048084802,tqc,1.9048412229989393,-0.003955400877292181
22,ppo_tqc,5,0.26,1,0.5021318744399998,0.6410539459471147,1.9026870444159363,3.540705138924068,-0.18105262110075482,tqc,1.9048412229989393,-0.0021541785830030413
23,ppo_tqc,5,0.26,1,0.51359287097,0.6563094542274506,1.9456591149525444,3.622175509567617,-0.1811920633039107,tqc,1.9048412229989393,0.04081789195360508
24,ppo_tqc,5,0.26,1,0.5043614996500001,0.6440197803113159,1.9123094152483058,3.5648934584830365,-0.18065610874816007,tqc,1.9048412229989393,0.0074681922493664565
25,ppo_tqc,5,0.26,1,0.50295378407,0.6421471340210188,1.9082942231908073,3.554527651850349,-0.18065610874816007,tqc,1.9048412229989393,0.0034530001918680053
26,ppo_tqc,5,0.26,1,0.5021318744399998,0.6410539459471147,1.9026870444159363,3.540705138924068,-0.18105262110075482,tqc,1.9048412229989393,-0.0021541785830030413
27,ppo_tqc,5,0.26,1,0.5016779512,0.6404502571127193,1.9008858221216471,3.5408809478847645,-0.18087314048084802,tqc,1.9048412229989393,-0.003955400877292181
28,ppo_tqc,5,0.26,1,0.5140494889200002,0.6569177710436616,1.950099770048416,3.6362887233413415,-0.18065610874816007,tqc,1.9048412229989393,0.04525854704947663
29,ppo_tqc,5,0.26,1,0.5148147405699999,0.6579373461202755,1.9514537979010622,3.637212029841841,-0.1808905669293316,tqc,1.9048412229989393,0.046612574902122894
